id,name,text,text_jp
$C3320_MAIN_1200_0400_00_tif,Tifa,"But it opened a path, didn’t it?",でも　道ができたね
$C3320_MAIN_1200_0500_00_blt,Barret,Now what’s this!?,今度はなんだよ！
$C3320_MAIN_1200_0600_00_cld,Cloud,"Whatever it is, we take it down.",なんだろうが　倒す
$C3320_MAIN_1200_0610_00_cld,Cloud,Better than no path at all.,道がないより　ずっといい
$C3320_MAIN_1210_0100_00_cld,Cloud,Let’s go.,行こう
$C3320_MAIN_1220_0100_00_blt,Barret,"Man, it’s gettin’ wild again!",こりゃまた　大荒れだな
$C3320_MAIN_1220_0200_00_tif,Tifa,Over there!,あそこ！
$C3320_MAIN_1220_0300_00_blt,Barret,Those bastards…!,あいつら……！
$C3320_MAIN_1225_0090_00_skm,Special Ops Soldier,We’re holding position here.,我々は　ここで待機だ
$C3320_MAIN_1225_0100_00_skm,Special Ops Soldier,"Secure the footing, quick!",足場の確保を急げ！
$C3320_MAIN_1225_0200_00_skm,Special Ops Soldier,That thing!,あれを！
$C3320_MAIN_1225_0400_00_blt,Barret,This is some crazy shit…,とんでもねえな　こりゃ……
$C3320_MAIN_1230_0100_00_blt,Barret,What’s the move?,どうするよ？
$C3320_MAIN_1230_0200_00_tif,Tifa,Could we drop that and cross over?,あれを落として　渡れないかな
$C3320_MAIN_1235_0100_00_skm,Special Ops Soldier,This spot’s dangerous. Link up with the vanguard!,ここは危険だ　先行部隊と合流するぞ
$C3320_MAIN_1240_0100_00_blt,Barret,Again!?,またかよ
$C3320_MAIN_1241_0100_00_blt,Barret,Still ain’t enough!,まだ足りねえな
$C3320_MAIN_1242_0100_00_blt,Barret,Can’t we use that?,あれ　使えんじゃねえか？
$C3320_MAIN_1242_0200_00_tif,Tifa,Maybe there’s a way. Let’s check it out.,どうにかできないかな　調べてみよう
$C3320_MAIN_1243_0100_00_tif,Tifa,Can’t we break that somehow?,あれ　なんとか壊せないかな
$C3320_MAIN_1243_0150_00_blt,Barret,What’s that?,なんだ？
$C3320_MAIN_1243_0200_00_blt,Barret,Let’s smash it with this sucker!,こいつに　ぶっ壊させようぜ！
$C3320_MAIN_1244_0100_00_blt,Barret,Piece of cake!,ちょろいもんだ！
$C3320_MAIN_1244_0200_00_tif,Tifa,But we still need to break that.,でもあれ　壊さないと
$C3320_MAIN_1244_0300_00_blt,Barret,No choice—back to square one!,仕方ねえ　やり直しだ！
$C3320_MAIN_1244_0400_00_blt,Barret,"Anyway, we just gotta beat this bastard<br>till it’s wobbling, right?",とにかく　この野郎を<br>フラフラにしちまえばいいんだよな？
$C3320_MAIN_1245_0100_00_blt,Barret,Nailed it!,うまくいったぜ！
$C3320_MAIN_1246_0100_00_blt,Barret,"Alright, let’s drop it quick!",よーし　さっさと落としちまおうぜ
$C3320_MAIN_1250_0100_00_blt,Barret,Huh?,あん？
$C3320_MAIN_1250_0200_00_tif,Tifa,Guess it worked out?,結果オーライかな
$C3320_MAIN_2100_0300_00_lud,Rude,No end to this.,キリがない
$C3320_MAIN_2100_0400_00_ren,Reno,"You guys are relentless, huh!",おまえらしつこいぞ　と
$C3320_MAIN_2200_0100_00_blt,Barret,"Well, ain’t this a front-row seat!",こりゃいい　高みの見物といくか
$C3320_MAIN_2200_0200_00_cld,Cloud,Time’s short. Let’s take ‘em all out.,時間が惜しい　まとめて倒そう
$C3320_MAIN_2200_0300_00_blt,Barret,"Huh? Fine, whatever!",あん？　しゃあねえな
$C3320_MAIN_2250_0050_00_lud,Rude,Avalanche…,アバランチ……
$C3320_MAIN_2250_0100_00_blt,Barret,"You’re next, punks!",てめえらは　あとだ！
$C3320_MAIN_2250_0200_00_lud,Rude,"Sure, let’s clear the appetizers first.",ああ　前菜から片付けるとしよう
$C3320_MAIN_2300_0100_00_tif,Tifa,Thanks!,ありがとう
$C3320_MAIN_2300_0200_00_ren,Reno,"Rude, you’re so cool~!",ルード　かっこいい～！
$C3320_MAIN_2300_0300_00_cld,Cloud,Outta my way!,邪魔だ！
$C3320_MAIN_2300_0500_00_ren,Reno,Not bad!,たいしたもんだ
$C3320_MAIN_2300_0600_00_lud,Rude,"Partner, do the usual.",相棒　いつもの頼む
$C3320_MAIN_2300_0700_00_ren,Reno,Don't mess with the Turks!,タークス　なめんなよ
$C3320_MAIN_2350_0100_00_ren,Reno,"This guy's a miscalculation, huh.",こいつは誤算だぞ　と
$C3320_MAIN_2350_0500_00_ren,Reno,I'll show ya what I’ve got!,見せてやるぞ　と
$C3320_MAIN_2350_0600_00_tif,Tifa,Cloud!,クラウド！
$C3320_MAIN_2350_0700_00_ren,Reno,"Hey, partner!",よう　相棒
$C3320_MAIN_2350_0800_00_lud,Rude,Don't underestimate the Turks.,タークスを　なめるなよ
$C3320_MAIN_2400_0200_00_blt,Barret,Gotta punch you once for that!,てめえは一発　ぶん殴っておかねえとな
$C3320_MAIN_2400_0300_00_lud,Rude,Just one punch?,一発でいいのか？
$C3320_MAIN_2400_0400_00_blt,Barret,Hell yeah!,おうよ
$C3320_MAIN_2400_0500_00_blt,Barret,One punch’ll finish it!,一発で終わりだ！
$C3320_MAIN_2400_0900_00_lud,Rude,Nice catch.,ナイスキャッチ
$C3320_MAIN_2400_1100_00_blt,Barret,Uwaaaaah!,うわああああ！
$C3320_MAIN_2400_1200_00_art,Aerith,Everyone!,みんな！
$C3320_MAIN_2400_1300_00_art,Aerith,We’re together again~,会えた～
$C3320_MAIN_2400_1400_00_tif,Tifa,Thank goodness you’re safe.,よくぞ　ご無事で
$C3320_MAIN_2400_1500_00_yfi,Yuffie,"It was seriously rough, y’know!",ホント　大変だったんだから
$C3320_MAIN_2500_0100_00_art,Aerith,Break’s over!,休憩　おしまい
$C3320_MAIN_2500_0200_00_red,Red XIII,You good already?,もういいの？
$C3320_MAIN_2500_0300_00_art,Aerith,"Yeah, I’m worried about Cloud and the others.",うん　クラウドたち　心配だし
$C3320_MAIN_2510_0200_00_art,Aerith,Watch the fruits of my training!,修行の成果　見てて
$C3320_MAIN_2520_0100_00_yfi,Yuffie,Huh? Why’s that?,えっ　なんで？
$C3320_MAIN_2520_0200_00_yfi,Yuffie,"Those jerks did this, huh? I’ll rip ‘em apart!",アイツらのせいか～　ひっぺがしてやる！
$C3320_MAIN_2525_0100_00_yfi,Yuffie,"Alrighty, then let’s head back and do it again!",よ～し　そんじゃあ　戻ってやり直しだね
$C3320_MAIN_2540_0100_00_red,Red XIII,Look!,見て！
$C3320_MAIN_2540_0200_00_art,Aerith,Cloud!,クラウド！
$C3320_MAIN_2540_0300_00_yfi,Yuffie,"Cloud, Tifa!",クラウド　ティファ！
$C3320_MAIN_2540_0400_00_art,Aerith,"It’s okay, we’re still connected.",だいじょうぶ　つながってるよ
$C3320_MAIN_2540_0500_00_art,Aerith,Let’s find a way.,道　探そう
$C3320_MAIN_2600_0100_00_eln,Elena,"The seniors are taking their sweet time, huh.",先輩たち　遅いですね
$C3320_MAIN_2600_0200_00_tsu,Tseng,Indeed. But we’re moving out now.,ああ　だがもう行くぞ
$C3320_MAIN_2600_0300_00_eln,Elena,Huh?,えっ？
$C3320_MAIN_2600_0400_00_tsu,Tseng,Are you uneasy with just me?,私だけでは不安か
$C3320_MAIN_2600_0500_00_eln,Elena,Not at all!,とんでもありません
$C3320_MAIN_2600_0510_00_eln,Elena,"No unease, no complaints—<br>heck, I’m practically a fan!",不安も不満もなくて<br>なんなら　ファンです！
$C3320_MAIN_2600_0600_00_eln,Elena,It’s an honor! I’m thrilled!,光栄です　うれしいです！
$C3320_MAIN_2600_0700_00_eln,Elena,"Ah, wait for meeee!",あっ　待ってくださーい！
$C3320_MAIN_2700_0100_00_tsu,Tseng,Pay it no mind. We’re going.,構うな　行くぞ
$C3320_MAIN_2700_0200_00_yfi,Yuffie,Hold it right there!,待ちやがれい！
$C3320_MAIN_2700_0300_00_yfi,Yuffie,The cowards are running away~!,卑怯者が逃げていく～！
$C3320_MAIN_2700_0400_00_eln,Elena,"Chief, if we run, they’ll look down on us.",主任　逃げたらナメられます
$C3320_MAIN_2700_0500_00_yfi,Yuffie,Now that’s more like it!,そうこなくっちゃ！
$C3320_MAIN_2700_0600_00_eln,Elena,Didn’t you see the flag at the entrance?,入口の旗　見なかった？
$C3320_MAIN_2700_0610_00_eln,Elena,The Promised Land is under Shinra’s control now.,約束の地は　神羅が管理するから
$C3320_MAIN_2700_0700_00_eln,Elena,Even the Ancients will have to fall in line.,たとえ古代種でも従ってもらわなくちゃ
$C3320_MAIN_2700_0800_00_tsu,Tseng,Where are the others?,ほかの連中はどこだ？
$C3320_MAIN_2700_0900_00_eln,Elena,Lost? Stranded?,はぐれた？　迷子？
$C3320_MAIN_2700_1000_00_red,Red XIII,"If it’s about numbers, we’ve got the advantage.",頭数なら　こっちが多い
$C3320_MAIN_2700_1100_00_eln,Elena,"Oh, didn’t you know?<br>The Chief and I are the ultimate duo!",あら　ご存知ない？<br>主任とわたしが最強コンビだってこと！
$C3320_MAIN_2700_1200_00_tsu,Tseng,Do not kill the Ancient.,古代種は殺すな
$C3320_MAIN_2700_1300_00_eln,Elena,I’ll do my best.,努力します
$C3320_MAIN_2750_0100_00_tsu,Tseng,"Elena, can you handle it?",イリーナ　やれるな？
$C3320_MAIN_2750_0200_00_eln,Elena,I’ve got this!,いけます！
$C3320_MAIN_2800_0200_00_yfi,Yuffie,Give it up already!,観念しろい！
$C3320_MAIN_2800_0300_00_eln,Elena,Chief!,主任！
$C3320_MAIN_2800_0400_00_eln,Elena,Go on ahead!,行ってください
$C3320_MAIN_2800_0500_00_eln,Elena,Sit!,おすわり！
$C3320_MAIN_2800_0700_00_eln,Elena,"In the name of the Turks,<br>I won’t let you through—no way!",タークスの名にかけて<br>通さない　絶対！
$C3320_MAIN_2800_0800_00_blt,Barret,Uwaaaaah!,うわああああ！
$C3320_MAIN_2800_0900_00_art,Aerith,Everyone!,みんな！
$C3320_MAIN_2800_1000_00_art,Aerith,We’re together again~,会えた～
$C3320_MAIN_2800_1100_00_tif,Tifa,Thank goodness you’re safe.,よくぞ　ご無事で
$C3320_MAIN_2800_1200_00_yfi,Yuffie,"It was seriously rough, y’know!",ホント　大変だったんだから
$C3320_MAIN_2800_1300_00_art,Aerith,Cloud!,クラウド！
$C3320_MAIN_2800_1500_00_cld,Cloud,No need to grieve.,悲しむことはない
$C3320_MAIN_2800_1600_00_cld,Cloud,They’re just returning to the planet.,ただ　星に帰るだけだ
$C3320_MAIN_2800_1700_00_tif,Tifa,Can we stop now?,もう　やめよう？
$C3320_MAIN_2800_1800_00_blt,Barret,One of the Turks went ahead already.<br>We gotta hurry too!,タークスがひとり　先行してやがる<br>オレたちも急ごうぜ
$C3320_MAIN_2800_1900_00_cld,Cloud,"Yeah, you’re right.",ああ　そうだな
$C3320_MAIN_2800_2000_00_vin,Vincent,A Turk’s worth lies in staying alive.,生きてこその　タークスだ
$C3330_MAIN_0100_0100_00_tsu,Tseng,"Judging by its structure, this ruin is a fortress.",構造からして　この遺跡は砦だ
$C3330_MAIN_0100_0200_00_tsu,Tseng,Traces of combat are scattered throughout.,散見される戦闘の痕跡
$C3330_MAIN_0100_0210_00_tsu,Tseng,Who were the Ancients’ enemies? Monsters?,古代種の敵は誰だ　モンスターか？
$C3330_MAIN_0100_0300_00_sep,Sephiroth,"No, foolish humanity.",いや　愚かな人類だ
$C3330_MAIN_0100_0400_00_sep,Sephiroth,"Fearing and envying the Ancients’ power,<br>humanity slaughtered them.",古代種の力を恐れ<br>妬んだ人類が　古代種を虐殺した
$C3330_MAIN_0100_0600_00_cld,Cloud,Sephiroth…,セフィロス……
$C3330_MAIN_0100_0700_00_art,Aerith,Tseng!,ツォン！
$C3330_MAIN_0100_0800_00_sep,Sephiroth,No need to grieve.,悲しむことはない
$C3330_MAIN_0100_0810_00_sep,Sephiroth,They’re just returning to the planet.,ただ　星に帰るだけだ
$C3330_MAIN_0100_0900_00_sep,Sephiroth,We’ll meet again.,また　会える
$C3330_MAIN_0200_0100_00_art,Aerith,Tseng!,ツォン！
$C3330_MAIN_0200_0200_00_tsu,Tseng,Are you unharmed?,無事か？
$C3330_MAIN_0200_0300_00_art,Aerith,Worried about me right now?,わたしの心配してる場合？
$C3330_MAIN_0200_0400_00_tsu,Tseng,One thing—,ひとつ──
$C3330_MAIN_0200_0500_00_tsu,Tseng,Tell me.,教えてくれ
$C3330_MAIN_0200_0510_00_tsu,Tseng,Is this the Promised Land?,ここは　約束の地なのか？
$C3330_MAIN_0200_0600_00_art,Aerith,"No, it’s not. I’m sure it’s not.",ちがう　きっとちがう
$C3330_MAIN_0200_0700_00_tsu,Tseng,"I see. Not it, then.",そうか　ちがうか
$C3330_MAIN_0200_0800_00_art,Aerith,"You believe me just like that, huh.",すぐ　信じるね
$C3330_MAIN_0200_1000_00_art,Aerith,"Sometimes… you were kind, weren’t you?",ときどき　やさしかったよね
$C3330_MAIN_0200_1100_00_tsu,Tseng,This pedestal is the key…<br>It won’t react unless you’re an Ancient.,この台座が鍵だ……<br>古代種でなければ反応しない
$C3330_MAIN_0200_1200_00_art,Aerith,Don’t move!,動かないで！
$C3330_MAIN_0200_1300_00_tsu,Tseng,A report… to the company.,社に……報告だ
$C3330_MAIN_0200_1400_00_cld,Cloud,"Aerith, take a look.",エアリス　見てくれ
$C3330_MAIN_0300_0100_00_cld,Cloud,Can you read it?,読めるか？
$C3330_MAIN_0300_0200_00_art,Aerith,"‟O tranquil warriors,<br> gaze upon yourselves once more.”",『穏やかなる戦士たちよ<br>　いまいちど　己を見つめよ』
$C3330_MAIN_0300_0210_00_art,Aerith,"‟The tracks you’ve carved, stained red,<br> shall become your sustenance.”",『刻みし轍は　赤く染まり<br>　そなたの糧とならん』
$C3330_MAIN_0300_0300_00_art,Aerith,"‟Never, ever forget your anger.”",『ゆめゆめ　怒りを忘れることなかれ』
$C3330_MAIN_0300_0400_00_blt,Barret,So we’re supposed to go in there?,あそこに入れってことか？
$C3330_MAIN_0300_0500_00_art,Aerith,"Yeah, one by one.<br>It’s a trial for each of us.",うん　ひとりずつ<br>試練を受けるの
$C3330_MAIN_0300_0600_00_tif,Tifa,Looks like Cloud doesn’t have to go.,クラウドは　行かなくていいみたい
$C3330_MAIN_0300_0700_00_yfi,Yuffie,No fair!,ズルい！
$C3330_MAIN_0300_0800_00_cld,Cloud,I’ll wait here. Hurry up.,俺はここで待つ　急いでくれ
$C3330_MAIN_0300_0900_00_blt,Barret,"If we gotta go, let’s get it over with!",行くしかねえなら　さっさと行くぜ
$C3330_MAIN_0300_1000_00_blt,Barret,"See ya later, then!",そんじゃあ　あとでな
$C3330_MAIN_0310_0100_00_blt,Barret,‟Don’t forget your anger”?<br>Don’t need to tell me twice!,怒りを忘れるなって？<br>そんなの　言われるまでもねえ
$C3330_MAIN_0310_0200_00_blt,Barret,Testing my anger? They’re underestimating me!,オレの怒りを試すなんて　なめられたもんだぜ
$C3330_MAIN_0310_0300_00_tif,Tifa,Cloud…<br>he’s been acting strange since we got to the temple.,クラウド……<br>神殿に来てから　変だよね
$C3330_MAIN_0310_0400_00_tif,Tifa,"It’s like…<br>No, never mind.",なんだか……<br>ううん　なんでもない
$C3330_MAIN_0310_0500_00_red,Red XIII,"We’re splitting up from here, huh.",こっからは別々だね
$C3330_MAIN_0310_0600_00_red,Red XIII,"Feels a little daunting, maybe.",ちょっと心細いかも
$C3330_MAIN_0310_0700_00_yfi,Yuffie,"Compared to ninja training, this is a piece of cake~!",シノビの修行に比べたら　こんなのラクショ～！
$C3330_MAIN_0310_0800_00_yfi,Yuffie,Wanna bet some materia on who gets back first?,だれが最初に帰ってくるか　マテリア賭けない？
$C3330_MAIN_0310_0900_00_cld,Cloud,I don’t need a trial.,俺に試練は必要ない
$C3330_MAIN_0310_1000_00_cld,Cloud,Make it quick.,早くしてくれ
$C3330_MAIN_0320_0100_00_art,Aerith,This is…,これって……
$C3330_MAIN_0400_0200_00_red,Red XIII,It’s not just an illusion.,ただの幻覚じゃないや
$C3330_MAIN_0450_0100_00_skm,Security Guard,Test subject located!,実験体　発見！
$C3330_MAIN_0450_0200_00_skm,Security Guard,Over here!,こっちだ
$C3330_MAIN_0450_0300_00_skm,Security Guard,Capture it!,捕獲する！
$C3330_MAIN_0600_0100_00_red,Red XIII,This place…,ここは……
$C3330_MAIN_0700_0090_00_skm,Security Guard,Stay still!,おとなしくしろ！
$C3330_MAIN_0700_0200_00_hjo,Hojo,"Hey, hey, this is a valuable sample.<br>Handle it with care, will you?",おいおい　貴重なサンプルだ<br>丁寧に扱ってくれよ
$C3330_MAIN_0800_0100_00_hjo,Hojo,"Come on, Number 13, this way.",さあ　１３番　こっちだ
$C3330_MAIN_0900_0100_00_hjo,Hojo,"Alright, good!<br>Hold it down tight.",よし　いいぞ！<br>しっかり押さえてろよ
$C3330_MAIN_0900_0300_00_hjo,Hojo,"Red fur, the thirteenth rare specimen.",赤い体毛　１３番目の稀少種実験体
$C3330_MAIN_0900_0400_00_hjo,Hojo,That’s right.,そうだな
$C3330_MAIN_0900_0410_00_hjo,Hojo,"Starting today, you’re ‘Red XIII.’",おまえは今日から『レッドXIII』だ
$C3330_MAIN_0900_0500_00_hjo,Hojo,Shall we begin?,始めようか
$C3330_MAIN_0900_0700_00_hjo,Hojo,"Move, and it’ll fail.",動くと失敗するぞ
$C3330_MAIN_1100_0100_00_tif,Tifa,Cloud?,クラウド？
$C3330_MAIN_1200_0100_00_tif,Tifa,No way…,そんな……
$C3330_MAIN_1210_0100_00_tif,Tifa,Wait!,待って！
$C3330_MAIN_1300_0100_00_tif,Tifa,Papa…?,パパ……？
$C3330_MAIN_1300_0200_00_tif,Tifa,"No, not the mountain!",ダメ　山はダメ！
$C3330_MAIN_1600_0100_00_tif,Tifa,Papa!,パパ！
$C3330_MAIN_1600_0300_00_tif,Tifa,I won’t forgive them.,許さない
$C3330_MAIN_1600_0400_00_tif,Tifa,"Sephiroth, SOLDIER…",セフィロス　ソルジャー……
$C3330_MAIN_1600_0410_00_tif,Tifa,"The reactor, Shinra, all of it…",魔晄炉　神羅　ぜんぶ……
$C3330_MAIN_1600_0500_00_tif,Tifa,I hate it all!,ぜんぶ　大キライ！
$C3330_MAIN_1800_0100_00_yfi,Yuffie,"Not scared, not scared…",こわくない　こわくない……
$C3330_MAIN_2000_0100_00_snn,<i>????</i>,"<i>Senior Yuffie, ‘act like a cat in someone else’s house,’ right?</i>",<i>ユフィ先輩　『他人の家では猫かぶれ』だよ</i>
$C3330_MAIN_2000_0150_00_yfi,Yuffie,Sonon…,ソノン……
$C3330_MAIN_2000_0200_00_snn,<i>Sonon</i>,"<i>Senior, this time, be cautious.<br>We should avoid unnecessary fights.</i>",<i>先輩　今度こそ慎重に<br>無用な戦いは避けたい</i>
$C3330_MAIN_2000_0300_00_snn,<i>Sonon</i>,"<i>Senior, anything left undone?<br>There’s no turning back now.</i>",<i>先輩　やり残したことはないか？<br>もう後戻りはできないぞ</i>
$C3330_MAIN_2000_0400_00_snn,<i>Sonon</i>,"<i>Senior, survive and fight—</i>",<i>先輩　生き延びて　戦え――</i>
$C3330_MAIN_2000_0500_00_yfi,Yuffie,I won’t lose!,負けないから！
$C3330_MAIN_2100_0100_00_snn,????,Senior.,先輩
$C3330_MAIN_2100_0200_00_yfi,Yuffie,Sonon?,ソノン？
$C3330_MAIN_2100_0400_00_ner,Nero,"Since you didn’t come for him,<br>I’ve been playing with him instead.",君が迎えに来ないから<br>ボクが遊んであげてるんだ
$C3330_MAIN_2200_0100_00_blt,Barret,What the hell’s goin’ on here?,どうなってんだ　こりゃ？
$C3330_MAIN_2250_0100_00_blt,Barret,"Corel, huh?",コレルか
$C3330_MAIN_2250_0200_00_blt,Barret,Then that means up ahead is…,ってことは　この先は……
$C3330_MAIN_2280_0100_00_mma,NPC,"Hey, Barret, you’re back?",よう　バレット帰ったのか？
$C3330_MAIN_2280_0200_00_mma,NPC,How’s the reactor holdin’ up?,魔晄炉の調子はどうだった？
$C3330_MAIN_2280_0300_00_mma,NPC,Mina’s waitin’ for ya.,ミーナが待ってるぜ
$C3330_MAIN_2280_0400_00_mma,NPC,Hurry home and wash off that sweat.,はやく家に帰って　汗流しな
$C3330_MAIN_2280_0500_00_mfa,NPC,"Barret, good work out there.",バレット　おつかれさま
$C3330_MAIN_2280_0600_00_mfa,NPC,"Thanks to you, the village’ll thrive.",あんたのおかげで　村が豊かになるよ
$C3330_MAIN_2280_0700_00_mfa,NPC,"Livin’ with a reactor sure is somethin’, huh?",魔晄炉がある暮らしってのは<br>いいもんだねえ
$C3330_MAIN_2280_0800_00_mfa,NPC,"Barret, good work.",バレット　おつかれさま
$C3330_MAIN_2300_0100_00_min,Mina,Welcome back.,おかえりなさい
$C3330_MAIN_2300_0200_00_min,Mina,What’s wrong? You’ve got a weird look on your face.,どうしたの　変な顔して
$C3330_MAIN_2300_0300_00_blt,Barret,Mina!,ミーナ！
$C3330_MAIN_2300_0400_00_min,Mina,What’s with the sudden shout?,いきなり　なに？
$C3330_MAIN_2300_0500_00_min,Mina,"Come on, you’re tired, right? Get inside.",ほら疲れたでしょ　入って
$C3330_MAIN_2300_0600_00_blt,Barret,Yeah.,ああ
$C3330_MAIN_2400_0100_00_blt,Barret,Mina?,ミーナ？
$C3330_MAIN_2400_0110_00_blt,Barret,Mina…,ミーナ……
$C3330_MAIN_2400_0200_00_blt,Barret,Mina!,ミーナ！
$C3330_MAIN_2500_0100_00_blt,Barret,Mina!,ミーナ！
$C3330_MAIN_2500_0200_00_blt,Barret,"Mina, where are you?!",ミーナ　どこだ！
$C3330_MAIN_2500_0300_00_blt,Barret,Mina…,ミーナ……
$C3330_MAIN_2500_0500_00_blt,Barret,Damn it…!,くっそ……！
$C3330_MAIN_2500_0600_00_blt,Barret,Uwooooh!,うおおおお！
$C3330_MAIN_2600_0100_00_blt,Barret,Mina!,ミーナ！
$C3330_MAIN_2600_0200_00_blt,Barret,"No way… Don’t go, stay here!",そんな……ダメだ　いくな！
$C3330_MAIN_2600_0210_00_blt,Barret,"Mina, please don’t leave me.",ミーナ　いかないでくれ
$C3330_MAIN_2800_0100_00_mma,Announcement,"Next stop, Sector 4 Slums, Sector 4 Slums.",次は四番街スラム　四番街スラムです
$C3330_MAIN_2800_0300_00_efa,Ifalna,It’ll be okay.,大丈夫だからね
$C3330_MAIN_2800_0400_00_art,Aerith,Yeah…,うん……
$C3330_MAIN_2800_0500_00_art,Aerith,Mom…,お母さん……
$C3330_MAIN_2900_0100_00_efa,<i>Ifalna</i>,"<i>Aerith, how about a little adventure?</i>",<i>エアリス　ちょっと冒険してみない？</i>
$C3330_MAIN_2900_0200_00_art,<i>Aerith</i>,<i>What are we gonna do?</i>,<i>なにをするの？</i>
$C3330_MAIN_2900_0300_00_efa,<i>Ifalna</i>,<i>We’re getting out of here.</i>,<i>ここから　出るの</i>
$C3330_MAIN_2900_0310_00_efa,<i>Ifalna</i>,<i>We’ll leave and breathe the outside air.</i>,<i>出て　外の空気を吸いに行くの</i>
$C3330_MAIN_2900_0400_00_art,<i>Aerith</i>,"<i>If we breathe the outside air, will you get better, Mom?<br>No more shots?</i>",<i>外の空気を吸ったら　お母さんは元気になる？<br>注射もしない？</i>
$C3330_MAIN_2900_0500_00_efa,<i>Ifalna</i>,"<i>Yes, I think I’ll feel better.</i>",<i>そうね　そうなれると思う</i>
$C3330_MAIN_2900_0600_00_art,<i>Aerith</i>,<i>Yay!</i>,<i>やった！</i>
$C3330_MAIN_3000_0100_00_art,Aerith,"Are you okay, Mom?",だいじょうぶ？　お母さん
$C3330_MAIN_3000_0200_00_efa,Ifalna,I’m sorry…<br>We’re only halfway through our adventure.,ごめんね……<br>冒険　途中なのに
$C3330_MAIN_3000_0300_00_art,Aerith,"Mom, wait here.<br>I’ll go get a doctor.",お母さん　待っててね<br>お医者さん呼んでくる
$C3330_MAIN_3000_0400_00_art,Aerith,Who…?,だれ……？
$C3330_MAIN_3000_0500_00_art,Aerith,Hang in there.,がんばって
$C3330_MAIN_3100_0100_00_art,Aerith,Does anyone know a doctor?!,お医者さんを知りませんか！
$C3330_MAIN_3100_0200_00_art,Aerith,"Someone, please!",だれか　お願いします！
$C3330_MAIN_3100_0300_00_art,Aerith,Help my mom!,お母さんを助けて！
$C3330_MAIN_3100_0310_00_art,Aerith,Please help!,助けてください！
$C3330_MAIN_3100_0320_00_art,Aerith,Isn’t there a doctor around?!,お医者さん　いませんか！
$C3330_MAIN_3100_0330_00_art,Aerith,My mom’s in trouble!,お母さん　大変なの！
$C3330_MAIN_3150_0100_00_mma,Slum Resident,"Sorry, kid, I don’t know.",悪いね　わからないよ
$C3330_MAIN_3150_0200_00_mma,Slum Resident,Try somewhere else.,ほかをあたってくれ
$C3330_MAIN_3150_0300_00_mfa,Slum Resident,"Quit makin’ noise, scram!",うるさいね　どっかいきな
$C3330_MAIN_3150_0400_00_mfa,Slum Resident,No one’s comin’ to help.,助けなんか来ないよ
$C3330_MAIN_3200_0100_00_mma,Slum Resident,"Kid, go home and sleep!",ガキは　家帰って寝てろ！
$C3330_MAIN_3200_0300_00_elm,Elmyra,You okay?,大丈夫かい？
$C3330_MAIN_3200_0400_00_art,Aerith,I’m fine.,大丈夫です
$C3330_MAIN_3200_0410_00_art,Aerith,Do you know a doctor?,お医者さん　知りませんか？
$C3330_MAIN_3200_0500_00_elm,Elmyra,We live pretty far out.<br>I don’t know any doctors around here.,うちは　はずれのほうでね<br>このあたりの医者は知らないんだ
$C3330_MAIN_3200_0600_00_art,Aerith,I see…,そうですか……
$C3330_MAIN_3200_0700_00_elm,Elmyra,Want to tell me more?,よかったら　詳しく
$C3330_MAIN_3200_0800_00_art,Aerith,Thank you.,ありがとうございます
$C3330_MAIN_3200_0810_00_art,Aerith,I’m going back to my mom.,わたし　お母さんのとこ　戻ります
$C3330_MAIN_3200_0900_00_elm,Elmyra,That so?,そうかい？
$C3330_MAIN_3300_0100_00_art,Aerith,"Mom, I’m sorry.",お母さん　ごめんね
$C3330_MAIN_3300_0300_00_art,Aerith,"I’ll be right back, okay?",いま　戻るからね
$C3330_MAIN_3400_0050_00_art,Aerith,Mom.,お母さん
$C3330_MAIN_3400_0060_00_efa,Ifalna,Aerith…,エアリス……
$C3330_MAIN_3400_0070_00_efa,Ifalna,I’m returning to the planet now.,私はもう　星に帰るよ
$C3330_MAIN_3400_0100_00_efa,Ifalna,Don’t be sad.<br>I’ll always be by your side.,悲しまないで<br>これからも　あなたのそばにいるから
$C3330_MAIN_3400_0110_00_art,Aerith,"Mom, no, don’t go.",お母さん　やだよ
$C3330_MAIN_3400_0120_00_art,Aerith,Our adventure…?,冒険は……？
$C3330_MAIN_3400_0130_00_art,Aerith,"We’re going on an adventure together, right?",いっしょに　冒険するんだよね？
$C3330_MAIN_3400_0140_00_efa,Ifalna,Yeah…,うん……
$C3330_MAIN_3400_0200_00_elm,Elmyra,You alright?,あんた　大丈夫かい
$C3330_MAIN_3400_0300_00_efa,Ifalna,"This child… Aerith, take her somewhere safe.",この子を……エアリスを　安全なところへ
$C3330_MAIN_3400_0400_00_elm,Elmyra,Let’s get out of here.,ここを　離れよう
$C3330_MAIN_3400_0450_00_art,Aerith,Mom!,お母さん！
$C3330_MAIN_3400_0500_00_elm,Elmyra,I’ve got a bad feeling.,嫌な予感がする
$C3330_MAIN_3400_0600_00_art,Aerith,Mom!,お母さん！
$C3330_MAIN_3400_0650_00_mma,Researcher,"Hey, there she is, over here!",おい　いたぞ　こっちだ！
$C3330_MAIN_3400_0700_00_art,Aerith,Mom…,お母さん……
$C3330_MAIN_3600_0100_00_art,Aerith,Listen.,あのね
$C3330_MAIN_3600_0200_00_art,Aerith,Death… it’s just one state of life.,死は……命のひとつの状態
