id,name,text,text_jp
$CHADL_QST_01_0615_2600_00_mma,Buggler,Huh? What’s that?,あん　なんだ？
$CHADL_QST_01_0615_2700_00_mma,Buggler,"Hmm, did somethin’ move?",んん　なんか動いたか？
$CHADL_QST_01_0615_2800_00_mma,Buggler,Hyahha! Hee hee hee!,ヒャッハー　イヒヒヒ！
$CHADL_QST_01_0615_2900_00_mma,Buggler,"Crap, someone there?",やばっ　誰かいんのか？
$CHADL_QST_01_0615_3000_00_mma,Buggler,Quit sneakin’ around!,コソコソすんな！
$CHADL_QST_01_0615_3100_00_mma,Buggler,Huh? What’s that?,あん　なんだ？
$CHADL_QST_01_0615_3200_00_mma,Buggler,"Hmm, did somethin’ move?",んん　なんか動いたか？
$CHADL_QST_01_0615_3300_00_mma,Buggler,Hyahha! Hee hee hee!,ヒャッハー　イヒヒヒ！
$CHADL_QST_01_0615_3400_00_mma,Buggler,"Crap, someone there?",やばっ　誰かいんのか？
$CHADL_QST_01_0615_3500_00_mma,Buggler,Quit sneakin’ around!,コソコソすんな！
$CHADL_QST_01_0615_3600_00_mma,Buggler,Huh? What’s that?,あん　なんだ？
$CHADL_QST_01_0615_3700_00_mma,Buggler,"Hmm, did somethin’ move?",んん　なんか動いたか？
$CHADL_QST_01_0615_3800_00_mma,Buggler,Hyahha! Hee hee hee!,ヒャッハー　イヒヒヒ！
$CHADL_QST_01_0615_3900_00_mma,Buggler,"Crap, someone there?",やばっ　誰かいんのか？
$CHADL_QST_01_0615_4000_00_mma,Buggler,Quit sneakin’ around!,コソコソすんな！
$CHADL_QST_01_0615_4100_00_mma,Buggler,"Phew~ Just my imagination, huh?",ふう～　気のせいか
$CHADL_QST_01_0615_4200_00_mma,Buggler,"Whoops, my mistake?",おっと　勘違いか
$CHADL_QST_01_0615_4300_00_mma,Buggler,Hmm? They scrammed already?,んん？　逃げちまったか
$CHADL_QST_01_0615_4400_00_mma,Buggler,"Ha, don’t scare me like that!",はあ　ビビらせんなよ
$CHADL_QST_01_0615_4500_00_mma,Buggler,"Hmm~ Rats, maybe~?",う～ん　ネズミか～？
$CHADL_QST_01_0615_4600_00_mma,Buggler,"Phew~ Just my imagination, huh?",ふう～　気のせいか
$CHADL_QST_01_0615_4700_00_mma,Buggler,"Whoops, my mistake?",おっと　勘違いか
$CHADL_QST_01_0615_4800_00_mma,Buggler,Hmm? They scrammed already?,んん？　逃げちまったか
$CHADL_QST_01_0615_4900_00_mma,Buggler,"Ha, don’t scare me like that!",はあ　ビビらせんなよ
$CHADL_QST_01_0615_5000_00_mma,Buggler,"Hmm~ Rats, maybe~?",う～ん　ネズミか～？
$CHADL_QST_01_0615_5100_00_mma,Buggler,"Phew~ Just my imagination, huh?",ふう～　気のせいか
$CHADL_QST_01_0615_5200_00_mma,Buggler,"Whoops, my mistake?",おっと　勘違いか
$CHADL_QST_01_0615_5300_00_mma,Buggler,Hmm? They scrammed already?,んん？　逃げちまったか
$CHADL_QST_01_0615_5400_00_mma,Buggler,"Ha, don’t scare me like that!",はあ　ビビらせんなよ
$CHADL_QST_01_0615_5500_00_mma,Buggler,"Hmm~ Rats, maybe~?",う～ん　ネズミか～？
$CHADL_QST_01_0615_5600_00_mma,Buggler,"Phew~ Just my imagination, huh?",ふう～　気のせいか
$CHADL_QST_01_0615_5700_00_mma,Buggler,"Whoops, my mistake?",おっと　勘違いか
$CHADL_QST_01_0615_5800_00_mma,Buggler,Hmm? They scrammed already?,んん？　逃げちまったか
$CHADL_QST_01_0615_5900_00_mma,Buggler,"Ha, don’t scare me like that!",はあ　ビビらせんなよ
$CHADL_QST_01_0615_6000_00_mma,Buggler,"Hmm~ Rats, maybe~?",う～ん　ネズミか～？
$CHADL_QST_01_0615_6100_00_mma,Buggler,"Hey, what’re ya doin’, punk!",テメエ　なにしてやがる！
$CHADL_QST_01_0615_6200_00_mma,Buggler,E-e… Enemy attack~!,てて……敵襲～！
$CHADL_QST_01_0615_6300_00_mma,Buggler,Wha— Odd-jobbers~!,なっ　なんでも屋だ～！
$CHADL_QST_01_0615_6400_00_mma,Buggler,Enemies incoming~!,敵がきたぞ～！
$CHADL_QST_01_0615_6500_00_mma,Buggler,Suspicious guy spotted!,あやしいヤツ　発見！
$CHADL_QST_01_0615_6600_00_mma,Buggler,"Hey, what’re ya doin’, punk!",テメエ　なにしてやがる！
$CHADL_QST_01_0615_6700_00_mma,Buggler,E-e… Enemy attack~!,てて……敵襲～！
$CHADL_QST_01_0615_6800_00_mma,Buggler,Wha— Odd-jobbers~!,なっ　なんでも屋だ～！
$CHADL_QST_01_0615_6900_00_mma,Buggler,Enemies incoming~!,敵がきたぞ～！
$CHADL_QST_01_0615_7000_00_mma,Buggler,Suspicious guy spotted!,あやしいヤツ　発見！
$CHADL_QST_01_0615_7100_00_mma,Buggler,"Hey, what’re ya doin’, punk!",テメエ　なにしてやがる！
$CHADL_QST_01_0615_7200_00_mma,Buggler,E-e… Enemy attack~!,てて……敵襲～！
$CHADL_QST_01_0615_7300_00_mma,Buggler,Wha— Odd-jobbers~!,なっ　なんでも屋だ～！
$CHADL_QST_01_0615_7400_00_mma,Buggler,Enemies incoming~!,敵がきたぞ～！
$CHADL_QST_01_0615_7500_00_mma,Buggler,Suspicious guy spotted!,あやしいヤツ　発見！
$CHADL_QST_01_0615_7600_00_mma,Buggler,"Hey, what’re ya doin’, punk!",テメエ　なにしてやがる！
$CHADL_QST_01_0615_7700_00_mma,Buggler,E-e… Enemy attack~!,てて……敵襲～！
$CHADL_QST_01_0615_7800_00_mma,Buggler,Wha— Odd-jobbers~!,なっ　なんでも屋だ～！
$CHADL_QST_01_0615_7900_00_mma,Buggler,Enemies incoming~!,敵がきたぞ～！
$CHADL_QST_01_0615_8000_00_mma,Buggler,Suspicious guy spotted!,あやしいヤツ　発見！
$CHADL_QST_01_0620_0100_00_beg,Beck,"Ah, you punks!",あっ　おまえら！
$CHADL_QST_01_0620_0200_00_bad,Burke,R-Run~!,にっ　逃げろ～！
$CHADL_QST_01_0620_0300_00_buc,Butch,B-But the meat?,にっ　肉は？
$CHADL_QST_01_0620_0400_00_bad,Burke,They’re back again!,また来やがった！
$CHADL_QST_01_0620_0500_00_beg,Beck,Scram!,ずらかれ！
$CHADL_QST_01_0620_0600_00_beg,Beck,They spotted us—let’s bolt!,見つかった　逃げるぞ！
$CHADL_QST_01_0620_0700_00_bon,Burt,Grrr~!,ぐう～！
$CHADL_QST_01_0630_0100_00_chd,Chadley,"They got away, huh?",逃げられてしまいましたね
$CHADL_QST_01_0630_0110_00_chd,Chadley,They might come back for the food they couldn’t bear to leave behind.,食べ物惜しさに　戻ってくるかもしれません
$CHADL_QST_01_0630_0200_00_chd,Chadley,"We could hide and wait for a bit,<br>or leave the area for now and see what happens.",しばらく隠れて待つか<br>いったん　この場を離れて様子を見ましょう
$CHADL_QST_01_0630_0300_00_chd,Chadley,"These thieves are pretty sharp, aren’t they?",なかなか鋭い盗賊さんたちですね
$CHADL_QST_01_0630_0310_00_chd,Chadley,They’ll probably return eventually.,そのうち　戻ってくるはずです
$CHADL_QST_01_0630_0400_00_chd,Chadley,"We could hide and wait for a bit,<br>or leave the area for now and see what happens.",しばらく隠れて待つか<br>いったん　この場を離れて様子を見ましょう
$CHADL_QST_01_0640_0100_00_chd,Chadley,Looks like the thieves<br>are coming back.,盗賊さんたちが<br>戻ってきているようです
$CHADL_QST_01_0640_0200_00_chd,Chadley,Let’s approach carefully this time<br>so they don’t spot us.,今度こそ見つからないよう<br>慎重に近づきましょう
$CHADL_QST_01_0650_0100_00_beg,Beck,Looks like those punks took off somewhere.,あいつら　どっか行ったみたいだな
$CHADL_QST_01_0650_0200_00_bad,Burke,"Heh heh, they didn’t nab the meat!",えへへ　肉はとられてないぜ
$CHADL_QST_01_0650_0300_00_buc,Butch,Phew~ Good thing!<br>Weren’t they hungry or somethin’?,よかった～　あいつら<br>腹へってなかったのかな？
$CHADL_QST_01_0650_0400_00_beg,Beck,Dumbasses!,バカなやつらめ
$CHADL_QST_01_0650_0410_00_beg,Beck,"Alright, then—<br>let’s get back to cookin’ it nice and slow!",よ～し　それじゃあ<br>またじっくり火を通していくぞ
$CHADL_QST_01_0650_0500_00_bon,Burt,Funnga funnga!,ふんが　ふんが！
$CHADL_QST_01_0650_0600_00_buc,Butch,Meat ready yet?,肉　まだか？
$CHADL_QST_01_0650_0700_00_beg,Beck,Not yet.,まだだ
$CHADL_QST_01_0650_0800_00_buc,Butch,How about now?,もう　いいか？
$CHADL_QST_01_0650_0900_00_beg,Beck,Wait a little longer.,もうすこし待て
$CHADL_QST_01_0650_1000_00_buc,Butch,Can we eat it now?,もう　食っていいか？
$CHADL_QST_01_0650_1100_00_beg,Beck,"I said not yet, damn it!",まだだつってんだろ！
$CHADL_QST_01_0660_0100_00_beg,Beck,"Alright, it’s done roasting!",よっしゃあ　焼きあがったぞ！
$CHADL_QST_01_0660_0110_00_beg,Beck,"Beck’s special roasted bird is complete!<br>Looks tasty, huh?",ベグ特製　鳥の丸焼きの完成だ！<br>うまそうだろ
$CHADL_QST_01_0660_0500_00_beg,Beck,"*Drool*… Heh heh,<br>turned out damn good if I do say so myself!",じゅるる……うへへ<br>我ながらうまく焼けたぜ！
$CHADL_QST_01_0660_0600_00_beg,Beck,"Alright, you punks, time to eat~!",よし　おまえら　食事にするぞ～！
$CHADL_QST_01_0660_0600_05_beg,Beck,"Hey, hey, food time, food time…<br>You idiots, at least try to keep up!",へいへい食事　食事だ食事……<br>おまえら　もうちょっと合わせろ！
$CHADL_QST_01_0680_0000_07_buc,Butch,Sniff sniff sniff sniff…,すんすんすんすん……
$CHADL_QST_01_0680_0100_00_buc,Butch,Smells so good~!,いいニオイだな～！
$CHADL_QST_01_0680_0200_00_beg,Beck,"I loaded it up<br>with Beck’s special spices, y’know.",ベグ特製スパイスを<br>ふんだんに使ったからな
$CHADL_QST_01_0680_0210_00_beg,Beck,"First, ya gotta savor the aroma—<br>that’s how the pros do it.",まずは　かおりを楽しむのが<br>ツウってやつよ
$CHADL_QST_01_0680_0300_00_bad,Burke,"Ohh, sniff sniff sniff sniff!<br>Inhale—exhale, inhale—exhale…",おお　ふんふんふんふん！<br>すーはーすーはーすーはー……
$CHADL_QST_01_0680_0300_03_beg,Beck,"So, how’s it smell, huh?",どうだ　うん？
$CHADL_QST_01_0680_0500_00_beg,Beck,"Alright then, shall we dig in?",そんじゃあ　いただくとしようか
$CHADL_QST_01_0680_0510_00_beg,Beck,"I’ll take the thigh meat… Ow, hot!",じゃあ　オレはモモ肉を……って熱っ！
$CHADL_QST_01_0680_0600_00_buc,Butch,"Aniki, you okay?",アニキ　だいじょぶか？
$CHADL_QST_01_0680_0700_00_beg,Beck,"Gotta cool this down first.<br>Alright, you punks, blow on it!",こりゃ　冷まさねえとダメだな<br>よしおまえら　息を吹きかけろ！
$CHADL_QST_01_0680_0800_00_bad,Burke,"Ohh, here we go, here we go!<br>Uh, on three…",おお　よしよし行くぞ行くぞ！<br>え～っと　せ～の……
$CHADL_QST_01_0680_0900_00_bad,Burke,Phew~ Phew~ Phew~ Phew~!,ふ～　ふ～　ふ～　ふ～！
$CHADL_QST_01_0680_1100_05_beg,Beck,"Good, harder now—<br>more, more!",よし　もっと強く<br>もっともっと！
$CHADL_QST_01_0700_0100_00_bad,Burke,"Gah, they found us~!<br>We’re done for~…",だあ　見つかった～！<br>もうダメだ～……
$CHADL_QST_01_0700_0300_00_beg,Beck,Don’t freak out!,慌てんじゃねえ！
$CHADL_QST_01_0700_0400_00_beg,Beck,"You punks want this treasure that Burke, huh?",てめえら　このお宝がそんなに欲しいのか？
$CHADL_QST_01_0700_0500_00_sys,NPC,"You want this treasure that Burke, huh?",そんなにお宝が欲しいのか？
$CHADL_QST_01_0700_0600_00_sys,NPC,"Yeah, we do.",欲しい
$CHADL_QST_01_0700_0700_00_sys,NPC,Not really.,べつに
$CHADL_QST_01_0700_0800_00_sys,NPC,Hand it over quietly.,黙って渡せ
$CHADL_QST_01_0700_0900_00_beg,Beck,"Ohh, so you want it that Burke, huh?<br>Guess this thing’s worth somethin’ after all!",ほほう　そんなに欲しいのか<br>やっぱりこいつは　ネウチモンみてえだな
$CHADL_QST_01_0700_1000_00_beg,Beck,"Who’s gonna give it up, moron!",誰がやるもんか　バーカ！
$CHADL_QST_01_0700_1100_00_beg,Beck,Then why’re ya chasin’ us down!,じゃあなんで追っかけてくんだよ！
$CHADL_QST_01_0700_1200_00_cld,Cloud,It’s a job.,仕事だ
$CHADL_QST_01_0700_1300_00_beg,Beck,Then tell us who hired ya—<br>we’ll sell it to ‘em ourselves!,だったら　依頼したヤツを教えろ<br>オレたちが売りつけるからよ
$CHADL_QST_01_0700_1400_00_beg,Beck,"Ain’t talkin’, huh?<br>No way I’m handin’ it over to a punk like you!",話す気ゼロかよ<br>そんなやつに渡してたまるかってんだ！
$CHADL_QST_01_0700_1500_00_cld,Cloud,No time to mess around.,遊んでいる暇はない
$CHADL_QST_01_0700_1600_00_bad,Burke,W-W-W-W-What do we do?,どどどどど　どうする？
$CHADL_QST_01_0700_1700_00_beg,Beck,"Relax, I’ve got a killer plan up my sleeve.",安心しろ　とっておきの作戦がある
$CHADL_QST_01_0700_1710_00_beg,Beck,It’s called the ‟Sacrifice Strategy”!,その名も『イケニエ作戦』だ！
$CHADL_QST_01_0700_1800_00_buc,Butch,"Ohh, sacrifice, sacrifice!",おお　イケニエ　イケニエ！
$CHADL_QST_01_0700_1810_00_buc,Butch,Huh? What’s a sacrifice?,うん？　イケニエってなんだ
$CHADL_QST_01_0700_1900_00_beg,Beck,The sacrifice… is YOU—!,イケニエは……おまえだー！
$CHADL_QST_01_0700_2000_00_buc,Butch,ME—!,オレかー！
$CHADL_QST_01_0700_2100_00_beg,Beck,"Here, take this!",ほら　コレやるよ
$CHADL_QST_01_0700_2200_00_buc,Butch,Whoa~ Can I eat it?,わあ～　食べていいか？
$CHADL_QST_01_0700_2300_00_beg,Beck,Throw it before they eat ya!,食われるまえに　投げろ！
$CHADL_QST_01_0700_2500_00_buc,Butch,I don’t wanna get eaten!,オレ　食われたくない！
$CHADL_QST_01_0800_0000_07_buc,Butch,"Ugh, the roast~…",うう　丸焼き～……
$CHADL_QST_01_0800_0000_08_buc,Butch,Uwaaaah~!,うああああ～！
$CHADL_QST_01_0800_0100_00_buc,Butch,Thanks for the meal~!,ごちそうさまでした～！
$CHADL_QST_01_0800_0200_00_chd,Chadley,"Cloud-san, uh…",クラウドさん　あの……
$CHADL_QST_01_0800_0210_00_chd,Chadley,"It seems the Ancient Matter<br>has moved again, but…",再び　エンシェントマターが<br>移動したようですが
$CHADL_QST_01_0800_0300_00_cld,Cloud,"You can track its energy signature, right?",エネルギー反応は　追跡できるんだろ？
$CHADL_QST_01_0800_0400_00_chd,Chadley,"Yes, of course.<br>I’ve already pinpointed where the thieves fled to.",はい　もちろんです<br>盗賊団の逃亡先も　すでに特定しています
$CHADL_QST_01_0800_0500_00_chd,Chadley,Please continue the investigation.,では　引き続き調査をお願いします
$CHADL_QST_01_0900_0100_00_chd,Chadley,Cloud-san.,クラウドさん
$CHADL_QST_01_0900_0200_00_chd,Chadley,"Since it seems you’ve been away from the Grasslands for a while,<br>let me update you on the situation.",しばらくグラスランドから離れていたようなので<br>状況を説明します
$CHADL_QST_01_0900_0300_00_chd,Chadley,"Right now, the thieves<br>are on the run with the Ancient Matter.",現在　盗賊団が<br>エンシェントマターを持って逃亡中です
$CHADL_QST_01_0900_0310_00_chd,Chadley,They appear to be holed up in that building now.,いまは　あの建物に潜伏しているようです
$CHADL_QST_01_0900_0400_00_chd,Chadley,"Please proceed with the investigation and retrieval,<br>and be careful.",それでは　引き続き<br>調査　回収をお願いしますね
$CHADL_QST_01_1000_0100_00_bad,Burke,"Phew, wonder if Butch’s<br>okay out there?",はあ　ブッチョのやつ<br>大丈夫かな？
$CHADL_QST_01_1000_0200_00_beg,Beck,"If he’s alive, he’ll meet us at the hideout, right?",生きてりゃ　アジトで合流できるだろ
$CHADL_QST_01_1000_0300_00_bad,Burke,"Man, Aniki,<br>with this treasure, we can wash our hands of this life, huh?",はあ　アニキ<br>このお宝さえあれば足洗えるよな？
$CHADL_QST_01_1000_0400_00_beg,Beck,Damn right! No more thievin’—<br>we’re goin’ ‟Company” from now on!,おうよ　盗賊はハイギョー<br>これからはカンパニーよ
$CHADL_QST_01_1000_0500_00_bon,Burt,Fun fun!,ふんふん！
$CHADL_QST_01_1000_0600_00_beg,Beck,Ain’t lettin’ no one take this treasure!,このお宝は　誰にも渡さねえぞ
$CHADL_QST_01_1000_0700_00_bad,Burke,"Haha, ‟Company”<br>sounds like a blast~!",あはは　カンパニー<br>楽しみだな～
$CHADL_QST_01_1000_0800_00_bon,Burt,Fun fun!,ふんふん！
$CHADL_QST_01_1100_0100_00_beg,Beck,"Hey, where’s the spare key to the hideout?",おい　アジトの合鍵はどうした？
$CHADL_QST_01_1100_0200_00_bad,Burke,"Haha, I buried it somewhere around here<br>so no one’d find it!",あはは　ちゃんと見つからないように<br>そのへんに埋めといたぜ？
$CHADL_QST_01_1100_0300_00_beg,Beck,You idiot! We’re diggin’ it up now!<br>Can’t let some thief nab it!,バカやろう　いますぐ掘り出すぞ！<br>ドロボーにでも入られたらマズイ
$CHADL_QST_01_1100_0410_00_beg,Beck,You punks… When’d you—!,てめえら　いつの間に……
$CHADL_QST_01_1100_0500_00_blt,Barret,How about givin’ up already?,そろそろ　あきらめたらどうだ
$CHADL_QST_01_1100_0600_00_bad,Burke,"Ahh, Aniki,<br>w-w-we’re done for~!",ああ　アニキ<br>ももももうダメだ～！
$CHADL_QST_01_1100_0700_00_beg,Beck,"Relax, I’ve got a killer plan—<br>it’s called the ‟Shuffle Strategy”!",安心しろ　とっておきの作戦がある<br>その名も『カクラン作戦』だ！
$CHADL_QST_01_1100_0800_00_beg,Beck,"Heh heh, how’s that?<br>Ya don’t even know who’s got it now, do ya!",へへ　どうだ<br>誰が持ってるかわかんねえだろ！
$CHADL_QST_01_1100_1000_00_sys,NPC,Burke,バド
$CHADL_QST_01_1100_1100_00_sys,NPC,Burt,ボンザ
$CHADL_QST_01_1100_1200_00_sys,NPC,Beck,ベグ
$CHADL_QST_01_1100_1300_00_bad,Burke,"Wha—? Ugh… No, gah~!",ええ～？　うう……いや　あば～！
$CHADL_QST_01_1100_1400_00_bon,Burt,Bzzzzt!,ブブーッ！
$CHADL_QST_01_1100_1500_00_beg,Beck,"Ha ha~ Too Burke, wrong guess~!",ハハ～　残念ハズレだ～！
$CHADL_QST_01_1100_1600_00_beg,Beck,"So, who’s got it~?",さて　正解は～？
$CHADL_QST_01_1100_1700_00_bon,Burt,Drrrrrrrr~…,ドルルルルル～……
$CHADL_QST_01_1100_1800_00_beg,Beck,Ta-da!,ジャン！
$CHADL_QST_01_1100_1900_00_bad,Burke,It’s me—!,オレだー！
$CHADL_QST_01_1100_2000_00_beg,Beck,"Look at that, totally shuffled up!",おい見ろ　すっかりカクランされてるぞ！
$CHADL_QST_01_1100_2100_00_bad,Burke,But what do we do now?,でも　これからどうすんだよ
$CHADL_QST_01_1100_2200_00_beg,Beck,Ain’t it obvious?,そりゃ決まってんだろ
$CHADL_QST_01_1100_2300_00_beg,Beck,We run!,逃げるんだよ！
$CHADL_QST_01_1100_2400_00_bad,Burke,"Wha— Aniki, what about the hideout key?",ええっ　アニキ　アジトの合鍵は？
$CHADL_QST_01_1100_2500_00_beg,Beck,It’s buried over there—leave it!,そこに埋まってんだろ　ほっとけ！
$CHADL_QST_01_1200_0100_00_chd,Chadley,"Seems like they’re giving you quite a runaround, huh?",ずいぶんと　手こずられているようですね
$CHADL_QST_01_1200_0200_00_cld,Cloud,Just lettin’ ‘em swim a bit.,泳がせているだけだ
$CHADL_QST_01_1200_0300_00_cld,Cloud,We’ll lure ‘em to their hideout and take ‘em down—<br>been the plan all along.,アジトまで誘導させて叩く<br>最初から　そのつもりだった
$CHADL_QST_01_1200_0400_00_chd,Chadley,"I see, impressive as always.",なるほど　さすがです
$CHADL_QST_01_1200_0500_00_chd,Chadley,"Before resuming the chase,<br>try looking for the key the thieves buried.",追跡を再開する前に<br>盗賊さんが埋めた鍵を探してみてください
$CHADL_QST_01_1200_0600_00_chd,Chadley,A chocobo’s sense of smell should do the trick.,チョコボの嗅覚なら　発見できるはずです
$CHADL_QST_01_1210_0100_00_chd,Chadley,"Cloud-san, try calling a chocobo.",クラウドさん　チョコボを呼んでみてください
$CHADL_QST_01_1210_0200_00_chd,Chadley,"First, look for something<br>with the thieves’ scent still on it.",まず　盗賊さんのニオイが残っているものを<br>探してみてください
$CHADL_QST_01_1210_0300_00_chd,Chadley,The spare key was buried—<br>why not check the shovel?,合鍵は埋められたようです<br>スコップを調べてみてはどうでしょう
$CHADL_QST_01_1210_0400_00_chd,Chadley,"Cloud-san, the thieves<br>buried the hideout’s spare key around here somewhere.",クラウドさん　盗賊さんがこの辺りに<br>アジトの合鍵を埋めてしまいました
$CHADL_QST_01_1210_0500_00_chd,Chadley,Please search for it with a chocobo.,チョコボで探してみてください
$CHADL_QST_01_1220_0100_00_ch1,Piko,Kweh!,クエッ！
$CHADL_QST_01_1230_0100_00_chd,Chadley,Looks like you found the spare key!,合鍵を発見されたみたいですね
$CHADL_QST_01_1230_0110_00_chd,Chadley,The fleeing thieves seem to have returned to their hideout.,逃げた盗賊団はアジトへ帰ったようです
$CHADL_QST_01_1230_0200_00_chd,Chadley,Please retrieve the Ancient Matter this time!,今度こそ　エンシェントマターの回収を<br>お願いします！
$CHADL_QST_01_1300_0100_00_chd,Chadley,That’s the building.,あの建物です
$CHADL_QST_01_1300_0110_00_chd,Chadley,"It used to be a warehouse managed by Shinra, apparently.",元々は神羅が管轄していた倉庫だったようです
$CHADL_QST_01_1300_0200_00_chd,Chadley,No telling what traps might be set up—<br>be extra careful.,どんな罠が仕掛けられているかわかりません<br>くれぐれも気をつけてください
$CHADL_QST_01_1400_0100_00_chd,Chadley,Cloud-san.,クラウドさん
$CHADL_QST_01_1400_0200_00_chd,Chadley,"Since it seems you’ve been away from the Grasslands for a while,<br>let me update you on the situation.",しばらくグラスランドから離れていたようなので<br>状況を説明します
$CHADL_QST_01_1400_0300_00_chd,Chadley,"Right now, the thieves<br>are on the run with the Ancient Matter.",現在　盗賊団が<br>エンシェントマターを持って逃亡中です
$CHADL_QST_01_1400_0310_00_chd,Chadley,They appear to be holed up in that building now.,いまは　あの建物に潜伏しているようです
$CHADL_QST_01_1400_0400_00_chd,Chadley,No telling what traps might be set up—<br>be extra careful.,どんな罠が仕掛けられているかわかりません<br>くれぐれも気をつけてください
$CHADL_QST_01_1500_0100_00_bad,Burke,"Aniki, why’re we<br>playin’ dead in the hideout?",アニキ　なんでオレたち<br>アジトで死んだふりしてんだ？
$CHADL_QST_01_1500_0200_00_beg,Beck,"Idiot, it’s obviously<br>to trick those odd-jobbers!",バカ　なんでも屋をだますために<br>決まってんだろ
$CHADL_QST_01_1500_0200_05_bad,Burke,Ahh~,ああ～
$CHADL_QST_01_1500_0300_00_buc,Butch,Can we really fool ‘em<br>by playin’ dead?,死んだふりで　だませるのか？
$CHADL_QST_01_1500_0400_00_beg,Beck,Use your head a little!,ちったあアタマ使え
$CHADL_QST_01_1500_0500_00_beg,Beck,"Dead guys can’t be killed again, right?<br>So attackin’ us’d be pointless!",死んでるヤツは　もうコロせないだろ？<br>だから　襲っても無駄ってワケだ
$CHADL_QST_01_1500_0600_00_buc,Butch,"Ohhh, I get it~!",なるほど～！
$CHADL_QST_01_1500_0600_09_beg,Beck,Heh heh heh…,へへへ……
$CHADL_QST_01_1500_0700_00_beg,Beck,This is our ultimate technique—<br>the ‟Play-Dead Strategy”!,これぞ　オレたちのオイエゲイ<br>『シンダフリ作戦』よ
$CHADL_QST_01_1500_0700_05_bad,Burke,Play-Dead Strategy…,シンダフリ作戦……
$CHADL_QST_01_1500_0800_00_buc,Butch,Ugh… How long<br>do we gotta play dead?,うう……いつまで<br>死んだふりしてればいいんだ？
$CHADL_QST_01_1500_0900_00_beg,Beck,"Hang in there, just a bit more patience!",がんばれ　もうすこしのシンボウだ
$CHADL_QST_01_1500_1000_00_bad,Burke,"We’re not gonna<br>actually die like this, right?",このまま　本当に死んだりしないよね？
$CHADL_QST_01_1500_1000_03_beg,Beck,You’ll be fine.,大丈夫だ
$CHADL_QST_01_1500_1000_05_buc,Butch,"Might die, though.",死ぬかもな
$CHADL_QST_01_1500_1100_00_bon,Burt,Grr… Grr…,ぐう……ぐう……
$CHADL_QST_01_1500_1100_01_bon,Burt,Grr… Fuga!<br>Grr… Grr…,ぐう……ふがっ！<br>ぐう……ぐう……
$CHADL_QST_01_1600_0100_00_beg,Beck,Ugh…,うう……
$CHADL_QST_01_1600_0100_01_beg,Beck,Uah…,うあ……
$CHADL_QST_01_1600_0200_00_bad,Burke,Ahh~…,ああ～……
$CHADL_QST_01_1600_0300_00_buc,Butch,Ugh…,うう……
$CHADL_QST_01_1600_0300_01_buc,Butch,Ugh…,うう……
$CHADL_QST_01_1600_0400_00_bon,Burt,Fuga…!,ふが……！
$CHADL_QST_01_1700_0500_00_beg,Beck,"Hey, you punks!",おい　てめえら！
$CHADL_QST_01_1700_0510_00_beg,Beck,Messin’ with dead folks—<br>don’t ya got any blood or tears?!,死人をもてあそびやがって<br>血もナミダもねえのか
$CHADL_QST_01_1700_0600_00_blt,Barret,"You’re alive, ain’t ya!",生きてんじゃねえか！
$CHADL_QST_01_1700_0700_00_beg,Beck,"Hey, we’re buddies, right?<br>Let’s settle this like civilized folk with a chat!",なあ　オレたちの仲じゃねえか<br>ここはシンシ同士　話し合いで解決しようぜ
$CHADL_QST_01_1700_0800_00_sys,NPC,Let’s settle this with a chat?,話し合いで解決しようぜ？
$CHADL_QST_01_1700_0900_00_sys,NPC,Listen to ‘em,話を聞く
$CHADL_QST_01_1700_1000_00_sys,NPC,How much?,いくらだ？
$CHADL_QST_01_1700_1100_00_sys,NPC,No point in talkin’,話すことはない
$CHADL_QST_01_1700_1200_00_beg,Beck,"Sure, we’re thieves, no denyin’ that.",オレたちは　たしかに盗賊だ
$CHADL_QST_01_1700_1210_00_beg,Beck,But this? We didn’t steal it—<br>we found it fair and square!,でもよ　これは盗んだんじゃねえ<br>見つけたもんだ
$CHADL_QST_01_1700_1300_00_beg,Beck,"Finder’s keepers, right?",ショユーケンはオレたちにある　だろ？
$CHADL_QST_01_1700_1400_00_art,Aerith,"Hmm, now that you mention it…",う～ん　言われてみれば
$CHADL_QST_01_1700_1500_00_beg,Beck,"So if ya really want it that Burke,<br>we’ll sell it to ya—how’s that?",だからよ　どうしても欲しいんなら<br>売ってやるよ　どうだ？
$CHADL_QST_01_1700_1600_00_beg,Beck,"How about 10,000 gil?",１万ギルで　どうだ？
$CHADL_QST_01_1700_1700_00_cld,Cloud,Don’t mess around.,ふざけるな
$CHADL_QST_01_1700_1800_00_beg,Beck,"Ugh… 9,000 then.",はあ……９０００
$CHADL_QST_01_1700_1900_00_cld,Cloud,Not even worth discussin’.,話にならない
$CHADL_QST_01_1700_2000_00_beg,Beck,"Fine, 7,000!",じゃあ　７０００！
$CHADL_QST_01_1700_2100_00_cld,Cloud,No deal.,ダメだ
$CHADL_QST_01_1700_2200_00_beg,Beck,Negotiations’ve fallen apart!,コーショーケツレツだ！
$CHADL_QST_01_1700_2300_00_beg,Beck,"We’re the ones steppin’ up here,<br>and you’re still actin’ high and mighty!",こっちがシタテに出てりゃ　つけあがりやがって
$CHADL_QST_01_1700_2310_00_beg,Beck,You punks are the real crooks!,てめえらのほうが　よっぽど悪党じゃねえか！
$CHADL_QST_01_1700_2400_00_bad,Burke,Scumbags!,ゴクアクニン！
